id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority,is_synthetic
SYN0088,Hanoi,,"Khu vực đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm có nhiều rác thải vương vãi sau mưa, gây tắc rãnh thoát nước và ảnh hưởng đến sinh hoạt của người dân. Kính đề nghị đơn vị phụ trách vệ sinh môi trường kiểm tra, dọn dẹp.","Khu vực đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm có nhiều rác thải vương vãi sau mưa, gây tắc rãnh thoát nước và ảnh hưởng đến sinh hoạt của người dân. Kính đề nghị đơn vị phụ trách vệ sinh môi trường kiểm tra, dọn dẹp.","khu_vực đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm có nhiều rác_thải vương_vãi sau mưa , gây tắc rãnh thoát nước và ảnh_hưởng đến sinh_hoạt của người dân . kính đề_nghị đơn_vị phụ_trách vệ_sinh môi_trường kiểm_tra , dọn_dẹp .","khu_vực đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm có nhiều rác_thải vương_vãi sau mưa , gây tắc rãnh thoát nước và ảnh_hưởng đến sinh_hoạt của người dân . kính đề_nghị đơn_vị phụ_trách vệ_sinh môi_trường kiểm_tra , dọn_dẹp .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0089,Hanoi,,"Tại khu vực phố Tây Sơn, đoạn gần Đại học Thủy Lợi, quận Đống Đa, rác thải sinh hoạt bị tập kết lâu ngày bên lề đường nhưng chưa được thu gom kịp thời. Tình trạng này gây mùi hôi, ảnh hưởng đến mỹ quan đô thị và sinh hoạt của người dân xung quanh. Kính đề nghị đơn vị vệ sinh môi trường kiểm tra và xử lý.","Tại khu vực phố Tây Sơn, đoạn gần Đại học Thủy Lợi, quận Đống Đa, rác thải sinh hoạt bị tập kết lâu ngày bên lề đường nhưng chưa được thu gom kịp thời. Tình trạng này gây mùi hôi, ảnh hưởng đến mỹ quan đô thị và sinh hoạt của người dân xung quanh. Kính đề nghị đơn vị vệ sinh môi trường kiểm tra và xử lý.","tại khu_vực phố tây_sơn , đoạn gần đại_học thủy_lợi , quận đống_đa , rác_thải sinh_hoạt bị tập_kết lâu ngày bên lề_đường nhưng chưa được thu_gom kịp_thời . tình_trạng này gây mùi hôi , ảnh_hưởng đến mỹ_quan đô_thị và sinh_hoạt của người dân xung_quanh . kính đề_nghị đơn_vị vệ_sinh môi_trường kiểm_tra và xử_lý .","tại khu_vực phố tây_sơn , đoạn gần đại_học thủy_lợi , quận đống_đa , rác_thải sinh_hoạt bị tập_kết lâu ngày bên lề_đường nhưng chưa được thu_gom kịp_thời . tình_trạng này gây mùi hôi , ảnh_hưởng đến mỹ_quan đô_thị và sinh_hoạt của người dân xung_quanh . kính đề_nghị đơn_vị vệ_sinh môi_trường kiểm_tra và xử_lý .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0090,Hanoi,,"Người dân phản ánh tại phố Bạch Mai, phường Bạch Mai, quận Hai Bà Trưng thường xuyên xuất hiện tình trạng xả rác bừa bãi trên vỉa hè và gần miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ứ đọng nước. Đề nghị tăng cường thu gom rác và tuyên truyền giữ gìn vệ sinh.","Người dân phản ánh tại phố Bạch Mai, phường Bạch Mai, quận Hai Bà Trưng thường xuyên xuất hiện tình trạng xả rác bừa bãi trên vỉa hè và gần miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ứ đọng nước. Đề nghị tăng cường thu gom rác và tuyên truyền giữ gìn vệ sinh.","người dân phản_ánh tại phố bạch_mai , phường bạch_mai , quận hai bà trưng thường_xuyên xuất_hiện tình_trạng xả rác bừa_bãi trên vỉa_hè và gần miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ứ_đọng nước . đề_nghị tăng_cường thu_gom rác và tuyên_truyền giữ_gìn vệ_sinh .","người dân phản_ánh tại phố bạch_mai , phường bạch_mai , quận hai bà trưng thường_xuyên xuất_hiện tình_trạng xả rác bừa_bãi trên vỉa_hè và gần miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ứ_đọng nước . đề_nghị tăng_cường thu_gom rác và tuyên_truyền giữ_gìn vệ_sinh .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0091,Hanoi,,"Khu vực phố Kim Mã, phường Ngọc Khánh, quận Ba Đình có điểm tập kết rác không đúng nơi quy định, nhiều bao rác bị để tràn ra lòng đường. Việc này gây mất vệ sinh môi trường, phát sinh mùi hôi và ảnh hưởng đến người đi bộ. Đề nghị cơ quan chức năng kiểm tra và bố trí điểm tập kết phù hợp hơn.","Khu vực phố Kim Mã, phường Ngọc Khánh, quận Ba Đình có điểm tập kết rác không đúng nơi quy định, nhiều bao rác bị để tràn ra lòng đường. Việc này gây mất vệ sinh môi trường, phát sinh mùi hôi và ảnh hưởng đến người đi bộ. Đề nghị cơ quan chức năng kiểm tra và bố trí điểm tập kết phù hợp hơn.","khu_vực phố kim_mã , phường ngọc_khánh , quận ba đình có điểm tập_kết rác không đúng nơi quy_định , nhiều bao rác bị để tràn ra lòng_đường . việc này gây mất vệ_sinh môi_trường , phát_sinh mùi hôi và ảnh_hưởng đến người đi bộ . đề_nghị cơ_quan_chức_năng kiểm_tra và bố_trí điểm tập_kết phù_hợp hơn .","khu_vực phố kim_mã , phường ngọc_khánh , quận ba đình có điểm tập_kết rác không đúng nơi quy_định , nhiều bao rác bị để tràn ra lòng_đường . việc này gây mất vệ_sinh môi_trường , phát_sinh mùi hôi và ảnh_hưởng đến người đi bộ . đề_nghị cơ_quan_chức_năng kiểm_tra và bố_trí điểm tập_kết phù_hợp hơn .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0092,Hanoi,,"Tại phố Tôn Đức Thắng, phường Hàng Bột, quận Đống Đa, nước thải từ một số hộ kinh doanh chảy ra mặt đường, gây mùi khó chịu và làm trơn trượt khu vực đi lại. Người dân lo ngại tình trạng này kéo dài sẽ ảnh hưởng đến vệ sinh môi trường và an toàn giao thông. Kính đề nghị kiểm tra, nhắc nhở và xử lý.","Tại phố Tôn Đức Thắng, phường Hàng Bột, quận Đống Đa, nước thải từ một số hộ kinh doanh chảy ra mặt đường, gây mùi khó chịu và làm trơn trượt khu vực đi lại. Người dân lo ngại tình trạng này kéo dài sẽ ảnh hưởng đến vệ sinh môi trường và an toàn giao thông. Kính đề nghị kiểm tra, nhắc nhở và xử lý.","tại phố tôn_đức_thắng , phường hàng bột , quận đống_đa , nước_thải từ một_số hộ kinh_doanh chảy ra_mặt_đường , gây mùi khó_chịu và làm trơn trượt khu_vực đi_lại . người dân lo_ngại tình_trạng này kéo_dài sẽ ảnh_hưởng đến vệ_sinh môi_trường và an_toàn giao_thông . kính đề_nghị kiểm_tra , nhắc_nhở và xử_lý .","tại phố tôn_đức_thắng , phường hàng bột , quận đống_đa , nước_thải từ một_số hộ kinh_doanh chảy ra_mặt_đường , gây mùi khó_chịu và làm trơn trượt khu_vực đi_lại . người dân lo_ngại tình_trạng này kéo_dài sẽ ảnh_hưởng đến vệ_sinh môi_trường và an_toàn giao_thông . kính đề_nghị kiểm_tra , nhắc_nhở và xử_lý .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0093,Hanoi,,"Rác thải xây dựng bị đổ tại khu vực phố Kim Mã, phường Ngọc Khánh, quận Ba Đình, chiếm một phần vỉa hè và gây bụi bẩn. Người đi bộ phải di chuyển xuống lòng đường, tiềm ẩn nguy cơ mất an toàn. Đề nghị cơ quan chức năng yêu cầu thu dọn và xử lý hành vi đổ rác không đúng quy định.","Rác thải xây dựng bị đổ tại khu vực phố Kim Mã, phường Ngọc Khánh, quận Ba Đình, chiếm một phần vỉa hè và gây bụi bẩn. Người đi bộ phải di chuyển xuống lòng đường, tiềm ẩn nguy cơ mất an toàn. Đề nghị cơ quan chức năng yêu cầu thu dọn và xử lý hành vi đổ rác không đúng quy định.","rác_thải xây_dựng bị đổ tại khu_vực phố kim_mã , phường ngọc_khánh , quận ba_đình , chiếm một phần vỉa_hè và gây bụi bẩn . người đi bộ phải di_chuyển xuống lòng_đường , tiềm_ẩn nguy_cơ mất an_toàn . đề_nghị cơ_quan_chức_năng yêu_cầu thu_dọn và xử_lý hành_vi đổ rác không đúng quy_định .","rác_thải xây_dựng bị đổ tại khu_vực phố kim_mã , phường ngọc_khánh , quận ba_đình , chiếm một phần vỉa_hè và gây bụi bẩn . người đi bộ phải di_chuyển xuống lòng_đường , tiềm_ẩn nguy_cơ mất an_toàn . đề_nghị cơ_quan_chức_năng yêu_cầu thu_dọn và xử_lý hành_vi đổ rác không đúng quy_định .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0094,Hanoi,,"Sau các buổi họp chợ tự phát tại đường Láng, đoạn gần cầu vượt Láng Hạ, quận Đống Đa, rác thải thường bị bỏ lại trên vỉa hè và lòng đường. Tình trạng này gây mất mỹ quan đô thị, ảnh hưởng đến môi trường sống của người dân. Đề nghị có biện pháp thu gom và kiểm soát việc buôn bán tại khu vực này.","Sau các buổi họp chợ tự phát tại đường Láng, đoạn gần cầu vượt Láng Hạ, quận Đống Đa, rác thải thường bị bỏ lại trên vỉa hè và lòng đường. Tình trạng này gây mất mỹ quan đô thị, ảnh hưởng đến môi trường sống của người dân. Đề nghị có biện pháp thu gom và kiểm soát việc buôn bán tại khu vực này.","sau các buổi họp chợ tự_phát tại đường láng , đoạn gần cầu_vượt láng_hạ , quận đống_đa , rác_thải thường bị bỏ lại trên vỉa_hè và lòng_đường . tình_trạng này gây mất mỹ_quan đô_thị , ảnh_hưởng đến môi_trường sống của người dân . đề_nghị có biện_pháp thu_gom và kiểm_soát việc buôn_bán tại khu_vực này .","sau các buổi họp chợ tự_phát tại đường láng , đoạn gần cầu_vượt láng_hạ , quận đống_đa , rác_thải thường bị bỏ lại trên vỉa_hè và lòng_đường . tình_trạng này gây mất mỹ_quan đô_thị , ảnh_hưởng đến môi_trường sống của người dân . đề_nghị có biện_pháp thu_gom và kiểm_soát việc buôn_bán tại khu_vực này .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0095,Hanoi,,"Tại khu vực đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm, rác thải sinh hoạt bị để tràn ra vỉa hè trong nhiều ngày, gây mùi hôi và ảnh hưởng đến người đi bộ. Một số bao rác bị rách, nước thải chảy xuống lòng đường. Đề nghị đơn vị vệ sinh môi trường thu gom kịp thời.","Tại khu vực đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm, rác thải sinh hoạt bị để tràn ra vỉa hè trong nhiều ngày, gây mùi hôi và ảnh hưởng đến người đi bộ. Một số bao rác bị rách, nước thải chảy xuống lòng đường. Đề nghị đơn vị vệ sinh môi trường thu gom kịp thời.","tại khu_vực đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm , rác_thải sinh_hoạt bị để tràn ra vỉa_hè trong nhiều ngày , gây mùi hôi và ảnh_hưởng đến người đi bộ . một_số bao rác bị rách , nước_thải chảy xuống lòng_đường . đề_nghị đơn_vị vệ_sinh môi_trường thu_gom kịp_thời .","tại khu_vực đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm , rác_thải sinh_hoạt bị để tràn ra vỉa_hè trong nhiều ngày , gây mùi hôi và ảnh_hưởng đến người đi bộ . một_số bao rác bị rách , nước_thải chảy xuống lòng_đường . đề_nghị đơn_vị vệ_sinh môi_trường thu_gom kịp_thời .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0096,Hanoi,,"Người dân phản ánh tại phố Tây Sơn, đoạn gần Đại học Thủy Lợi, quận Đống Đa có tình trạng đổ trộm rác thải xây dựng vào ban đêm. Vật liệu thừa chiếm một phần vỉa hè và gây bụi bẩn cho khu dân cư. Kính đề nghị kiểm tra và xử lý hành vi vi phạm.","Người dân phản ánh tại phố Tây Sơn, đoạn gần Đại học Thủy Lợi, quận Đống Đa có tình trạng đổ trộm rác thải xây dựng vào ban đêm. Vật liệu thừa chiếm một phần vỉa hè và gây bụi bẩn cho khu dân cư. Kính đề nghị kiểm tra và xử lý hành vi vi phạm.","người dân phản_ánh tại phố tây_sơn , đoạn gần đại_học thủy_lợi , quận đống_đa có tình_trạng đổ trộm rác_thải xây_dựng vào ban_đêm . vật_liệu thừa chiếm một phần vỉa_hè và gây bụi bẩn cho khu dân_cư . kính đề_nghị kiểm_tra và xử_lý hành_vi vi_phạm .","người dân phản_ánh tại phố tây_sơn , đoạn gần đại_học thủy_lợi , quận đống_đa có tình_trạng đổ trộm rác_thải xây_dựng vào ban_đêm . vật_liệu thừa chiếm một phần vỉa_hè và gây bụi bẩn cho khu dân_cư . kính đề_nghị kiểm_tra và xử_lý hành_vi vi_phạm .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0097,Hanoi,,"Khu vực đường Cầu Giấy, đoạn gần chợ Cầu Giấy, quận Cầu Giấy thường xuyên có rác tồn đọng quanh miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ngập cục bộ. Đề nghị tăng cường thu gom và vệ sinh khu vực này.","Khu vực đường Cầu Giấy, đoạn gần chợ Cầu Giấy, quận Cầu Giấy thường xuyên có rác tồn đọng quanh miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ngập cục bộ. Đề nghị tăng cường thu gom và vệ sinh khu vực này.","khu_vực đường cầu giấy , đoạn gần chợ cầu giấy , quận cầu giấy thường_xuyên có rác tồn_đọng quanh miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ngập cục_bộ . đề_nghị tăng_cường thu_gom và vệ_sinh khu_vực này .","khu_vực đường cầu giấy , đoạn gần chợ cầu giấy , quận cầu giấy thường_xuyên có rác tồn_đọng quanh miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ngập cục_bộ . đề_nghị tăng_cường thu_gom và vệ_sinh khu_vực này .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
